game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas,,,,,,
,,,20150212,7:00p,Furman,Virginia Military,FUR,VMI,59,93,-34,4,0,56%,170,-185,155.5,155.5,41%,73%,,,,,,
,,,20150212,7:00p,Virginia Military,Furman,VMI,FUR,93,59,34,-4,1,44%,-185,170,155.5,155.5,59%,27%,,,,,,
,,,20150212,7:00p,East Tennessee State,UNC Greensboro,ETSU,UNCG,65,62,3,-2.5,1,60%,-145,135,147,147,56%,82%,,,,,,
,,,20150212,7:00p,UNC Greensboro,East Tennessee State,UNCG,ETSU,62,65,-3,2.5,0,40%,135,-145,147,147,44%,18%,,,,,,
,,,20150212,7:00p,Chattanooga,Wofford,CHAT,WOF,56,46,10,6.5,1,57%,,,127.5,127.5,42%,NaN,,,,,,
,,,20150212,7:00p,Wofford,Chattanooga,WOF,CHAT,46,56,-10,-6.5,0,43%,,,127.5,127.5,58%,49%,,,,,,
,,,20150212,7:00p,Western Carolina,Mercer,WCU,MER,58,54,4,8,1,50%,,,134,134,44%,43%,,,,,,
,,,20150212,7:00p,Mercer,Western Carolina,MER,WCU,54,58,-4,-8,0,50%,,,134,134,56%,57%,,,,,,
,,,20150212,8:00p,Citadel,Samford,CIT,SAM,66,65,1,7.5,1,61%,295,-325,139.5,139.5,53%,NaN,,,,,,
,,,20150212,8:00p,Samford,Citadel,SAM,CIT,65,66,-1,-7.5,0,39%,-325,295,139.5,139.5,47%,37%,,,,,,
,,,20150212,8:00p,Tennessee State,Tennessee Tech,TNST,TNTC,52,71,-19,11,0,60%,540,-660,130.5,130.5,61%,81%,,,,,,
,,,20150212,8:00p,Tennessee Tech,Tennessee State,TNTC,TNST,71,52,19,-11,1,40%,-660,540,130.5,130.5,39%,19%,,,,,,
,,,20150212,8:00p,Western Illinois,Oral Roberts,WIU,ORU,67,77,-10,13.5,0,61%,,,134,134,53%,79%,,,,,,
,,,20150212,8:00p,Oral Roberts,Western Illinois,ORU,WIU,77,67,10,-13.5,1,39%,,,134,134,47%,21%,,,,,,
,,,20150212,8:00p,Siena,Marist,SIE,MRST,66,64,2,2,1,56%,130,-140,141,141,58%,72%,,,,,,
,,,20150212,8:00p,Marist,Siena,MRST,SIE,64,66,-2,-2,0,44%,-140,130,141,141,42%,28%,,,,,,
,,,20150212,8:00p,Montana,North Dakota,MONT,UND,65,61,4,-4,1,45%,-170,160,135,135,NaN,63%,,,,,,
,,,20150212,8:00p,North Dakota,Montana,UND,MONT,61,65,-4,4,0,55%,160,-170,135,135,NaN,37%,,,,,,
,,,20150212,8:00p,SIU-Edwardsville,Murray State,SIUE,MURR,46,78,-32,13.5,0,52%,,,140.5,140.5,38%,92%,,,,,,
,,,20150212,8:00p,Murray State,SIU-Edwardsville,MURR,SIUE,78,46,32,-13.5,1,48%,,,140.5,140.5,62%,8%,,,,,,
,,,20150212,8:00p,South Dakota,Nebraska-Omaha,SDAK,NEOM,74,73,1,4.5,1,46%,175,-190,157,157,47%,66%,,,,,,
,,,20150212,8:00p,Nebraska-Omaha,South Dakota,NEOM,SDAK,73,74,-1,-4.5,0,54%,-190,175,157,157,53%,34%,,,,,,
,,,20150212,9:00p,North Dakota State,Denver,NDSU,DEN,73,69,4,3.5,1,50%,155,-165,119,119,49%,70%,,,,,,
,,,20150212,9:00p,Denver,North Dakota State,DEN,NDSU,69,73,-4,-3.5,0,50%,-165,155,119,119,51%,30%,,,,,,
,,,20150212,9:00p,Montana State,Northern Colorado,MTST,UNCO,90,87,3,10,1,55%,468,-550,137.5,137.5,47%,94%,,,,,,
,,,20150212,9:00p,Northern Colorado,Montana State,UNCO,MTST,87,90,-3,-10,0,45%,-550,468,137.5,137.5,53%,6%,,,,,,
,,,20150212,9:05p,Northern Arizona,Idaho State,NAU,IDST,66,80,-14,-3.5,0,42%,-170,160,134.5,134.5,58%,36%,,,,,,
,,,20150212,9:05p,Idaho State,Northern Arizona,IDST,NAU,80,66,14,3.5,1,58%,160,-170,134.5,134.5,42%,64%,,,,,,
,,,20150212,9:05p,Sacramento State,Eastern Washington,SAC,EWU,61,64,-3,8,0,58%,355,-400,152.5,152.5,50%,46%,,,,,,
,,,20150212,9:05p,Eastern Washington,Sacramento State,EWU,SAC,64,61,3,-8,1,42%,-400,355,152.5,152.5,50%,54%,,,,,,
,,,20150212,9:10p,Texas State,Texas-Arlington,TXST,UTA,61,70,-9,1.5,0,6%,-150,140,129,129,52%,39%,,,,,,
,,,20150212,9:10p,Texas-Arlington,Texas State,UTA,TXST,70,61,9,-1.5,1,94%,140,-150,129,129,48%,61%,,,,,,
,,,20150212,9:00p,Tennessee-Martin,Southeast Missouri State,UTM,SEMO,76,98,-22,-1.5,0,51%,-120,110,128.5,128.5,63%,49%,,,,,,
,,,20150212,9:00p,Southeast Missouri State,Tennessee-Martin,SEMO,UTM,98,76,22,1.5,1,49%,110,-120,128.5,128.5,37%,51%,,,,,,
,,,20150212,10:00p,Portland State,Idaho,PRST,IDHO,76,87,-11,4.5,0,57%,170,-185,154,154,49%,54%,,,,,,
,,,20150212,10:00p,Idaho,Portland State,IDHO,PRST,87,76,11,-4.5,1,43%,-185,170,154,154,51%,46%,,,,,,
,,,20150212,7:00p,American University,Lehigh,AMER,LEH,58,65,-7,4,0,47%,165,-175,117,117,NaN,NaN,,,,,,
,,,20150212,7:00p,Lehigh,American University,LEH,AMER,65,58,7,-4,1,53%,-175,165,117,117,NaN,83%,,,,,,
,,,20150212,12:00a,UC Riverside,Hawaii,UCRV,HAW,52,73,-21,10.5,0,44%,505,-605,138.5,138.5,32%,NaN,,,,,,
,,,20150212,12:00a,Hawaii,UC Riverside,HAW,UCRV,73,52,21,-10.5,1,56%,-605,505,138.5,138.5,68%,NaN,,,,,,
,,,20150213,6:00p,Kent State,Toledo,KENT,TOL,76,75,1,8.5,1,51%,318,-350,131.5,131.5,57%,56%,,,,,,
,,,20150213,6:00p,Toledo,Kent State,TOL,KENT,75,76,-1,-8.5,0,49%,-350,318,131.5,131.5,43%,44%,,,,,,
,,,20150213,6:00p,Columbia,Harvard,CLMB,HARV,68,72,-4,9.5,0,54%,435,-500,118,118,34%,59%,,,,,,
,,,20150213,6:00p,Harvard,Columbia,HARV,CLMB,72,68,4,-9.5,1,46%,-500,435,118,118,66%,41%,,,,,,
,,,20150213,8:00p,Brown,Princeton,BRWN,PRIN,64,75,-11,8.5,0,60%,340,-380,137.5,137.5,45%,64%,,,,,,
,,,20150213,8:00p,Princeton,Brown,PRIN,BRWN,75,64,11,-8.5,1,40%,-380,340,137.5,137.5,55%,36%,,,,,,
,,,20150213,7:00p,Yale,Pennsylvania,YALE,PENN,75,48,27,-7.5,1,59%,-340,310,125.5,125.5,69%,83%,,,,,,
,,,20150213,7:00p,Pennsylvania,Yale,PENN,YALE,48,75,-27,7.5,0,41%,310,-340,125.5,125.5,31%,17%,,,,,,
,,,20150213,7:00p,Cornell,Dartmouth,COR,DART,81,72,9,5.5,1,54%,215,-235,118,118,60%,47%,,,,,,
,,,20150213,7:00p,Dartmouth,Cornell,DART,COR,72,81,-9,-5.5,0,46%,-235,215,118,118,40%,53%,,,,,,
,,,20150213,7:00p,Green Bay,Valparaiso,GB,VALP,59,63,-4,2.5,0,41%,125,-135,127,127,29%,NaN,,,,,,
,,,20150213,7:00p,Valparaiso,Green Bay,VALP,GB,63,59,4,-2.5,1,59%,-135,125,127,127,71%,65%,,,,,,
,,,20150213,8:00p,Cleveland State,Detroit,CLEV,DET,65,66,-1,-3.5,0,50%,-170,150,137,137,60%,60%,,,,,,
,,,20150213,8:00p,Detroit,Cleveland State,DET,CLEV,66,65,1,3.5,1,50%,150,-170,137,137,40%,NaN,,,,,,
,,,20150213,9:00p,Arizona,Washington,ARIZ,WASH,86,62,24,-11.5,1,52%,-800,635,146.5,146.5,64%,54%,,,,,,
,,,20150213,9:00p,Washington,Arizona,WASH,ARIZ,62,86,-24,11.5,0,48%,635,-800,146.5,146.5,36%,46%,,,,,,
,,,20150213,11:00p,Arizona State,Washington State,ASU,WSU,71,74,-3,-4.5,0,44%,-190,175,149.5,149.5,48%,42%,,,,,,
,,,20150213,11:00p,Washington State,Arizona State,WSU,ASU,74,71,3,4.5,1,56%,175,-190,149.5,149.5,52%,58%,,,,,,
,,,20150213,7:00p,Rider,Canisius,RID,CAN,60,59,1,2.5,1,60%,120,-130,122,122,61%,62%,,,,,,
,,,20150213,7:00p,Canisius,Rider,CAN,RID,59,60,-1,-2.5,0,40%,-130,120,122,122,39%,38%,,,,,,
,,,20150213,8:00p,Quinnipiac,Fairfield,QUIN,FAIR,60,59,1,-5,1,61%,-200,185,128,128,67%,74%,,,,,,
,,,20150213,8:00p,Fairfield,Quinnipiac,FAIR,QUIN,59,60,-1,5,0,39%,185,-200,128,128,33%,26%,,,,,,
,,,20150213,10:00p,Iona,Manhattan,IONA,MAN,70,67,3,-2,1,56%,-128,118,154,154,63%,73%,,,,,,
,,,20150213,10:00p,Manhattan,Iona,MAN,IONA,67,70,-3,2,0,44%,118,-128,154,154,37%,27%,,,,,,
,,,20150214,12:00p,Virginia Tech,Clemson,VT,CLEM,54,75,-21,10,0,54%,450,-525,121,121,53%,38%,,,,,,
,,,20150214,12:00p,Clemson,Virginia Tech,CLEM,VT,75,54,21,-10,1,46%,-525,450,121,121,47%,62%,,,,,,
,,,20150214,12:00p,North Carolina,Pittsburgh,UNC,PITT,76,89,-13,-3.5,0,50%,-170,160,146,146,60%,28%,,,,,,
,,,20150214,12:00p,Pittsburgh,North Carolina,PITT,UNC,89,76,13,3.5,1,50%,160,-170,146,146,40%,72%,,,,,,
,,,20150214,12:00p,Memphis,South Florida,MEM,USF,75,48,27,-6,1,57%,-270,248,124.5,124.5,72%,44%,,,,,,
,,,20150214,12:00p,South Florida,Memphis,USF,MEM,48,75,-27,6,0,43%,248,-270,124.5,124.5,28%,56%,,,,,,
,,,20150214,12:30p,St. Bonaventure,Dayton,SBON,DAY,61,75,-14,7.5,0,56%,295,-325,127.5,127.5,51%,75%,,,,,,
,,,20150214,12:30p,Dayton,St. Bonaventure,DAY,SBON,75,61,14,-7.5,1,44%,-325,295,127.5,127.5,49%,25%,,,,,,
,,,20150214,1:00p,Baylor,Kansas,BAY,KU,64,74,-10,7.5,0,50%,295,-325,140,140,51%,25%,,,,,,
,,,20150214,1:00p,Kansas,Baylor,KU,BAY,74,64,10,-7.5,1,50%,-325,295,140,140,49%,75%,,,,,,
,,,20150214,1:00p,Marquette,Creighton,MARQ,CREI,70,77,-7,4.5,0,52%,175,-190,121,121,56%,57%,,,,,,
,,,20150214,1:00p,Creighton,Marquette,CREI,MARQ,77,70,7,-4.5,1,48%,-190,175,121,121,44%,43%,,,,,,
,,,20150214,2:00p,Saint Louis,Rhode Island,SLU,URI,68,81,-13,12.5,0,56%,700,-900,120.5,120.5,55%,61%,,,,,,
,,,20150214,2:00p,Rhode Island,Saint Louis,URI,SLU,81,68,13,-12.5,1,44%,-900,700,120.5,120.5,45%,39%,,,,,,
,,,20150214,2:00p,Tulane,Cincinnati,TULN,CIN,50,49,1,11,1,52%,510,-615,116,116,41%,36%,,,,,,
,,,20150214,2:00p,Cincinnati,Tulane,CIN,TULN,49,50,-1,-11,0,48%,-615,510,116,116,59%,64%,,,,,,
,,,20150214,2:00p,East Carolina,Temple,ECU,TEM,53,66,-13,13,0,50%,800,-1000,118,118,45%,75%,,,,,,
,,,20150214,2:00p,Temple,East Carolina,TEM,ECU,66,53,13,-13,1,50%,-1000,800,118,118,55%,25%,,,,,,
,,,20150214,2:00p,Central Michigan,Buffalo,CMU,BUFF,75,74,1,5.5,1,46%,210,-230,154,154,51%,17%,,,,,,
,,,20150214,2:00p,Buffalo,Central Michigan,BUFF,CMU,74,75,-1,-5.5,0,54%,-230,210,154,154,49%,83%,,,,,,
,,,20150214,2:00p,Auburn,Georgia,AUB,UGA,69,68,1,11.5,1,55%,635,-800,137,137,47%,61%,,,,,,
,,,20150214,2:00p,Georgia,Auburn,UGA,AUB,68,69,-1,-11.5,0,45%,-800,635,137,137,53%,39%,,,,,,
,,,20150214,2:00p,South Carolina,Kentucky,SCAR,UK,43,77,-34,18.5,0,47%,1700,-3400,121,121,42%,55%,,,,,,
,,,20150214,2:00p,Kentucky,South Carolina,UK,SCAR,77,43,34,-18.5,1,53%,-3400,1700,121,121,58%,45%,,,,,,
,,,20150214,2:00p,Davidson,La Salle,DAV,LAS,77,69,8,1.5,1,63%,110,-120,134.5,134.5,63%,77%,,,,,,
,,,20150214,2:00p,La Salle,Davidson,LAS,DAV,69,77,-8,-1.5,0,37%,-120,110,134.5,134.5,37%,23%,,,,,,
,,,20150214,2:00p,Virginia Commonwealth,George Washington,VCU,GW,79,66,13,2,1,44%,120,-130,127.5,127.5,49%,59%,,,,,,
,,,20150214,2:00p,George Washington,Virginia Commonwealth,GW,VCU,66,79,-13,-2,0,56%,-130,120,127.5,127.5,51%,41%,,,,,,
,,,20150214,2:30p,Akron,Eastern Michigan,AKR,EMU,75,78,-3,-1,0,52%,-113,103,127,127,55%,42%,,,,,,
,,,20150214,2:30p,Eastern Michigan,Akron,EMU,AKR,78,75,3,1,1,48%,103,-113,127,127,45%,58%,,,,,,
,,,20150214,2:30p,Delaware,William & Mary,DEL,WM,73,70,3,13,1,45%,668,-850,149,149,41%,38%,,,,,,
,,,20150214,2:30p,William & Mary,Delaware,WM,DEL,70,73,-3,-13,0,55%,-850,668,149,149,59%,62%,,,,,,
,,,20150214,2:30p,Wake Forest,Virginia,WAKE,UVA,60,61,-1,18,0,62%,1550,-3100,117.5,117.5,64%,68%,,,,,,
,,,20150214,2:30p,Virginia,Wake Forest,UVA,WAKE,61,60,1,-18,1,38%,-3100,1550,117.5,117.5,36%,32%,,,,,,
,,,20150214,2:30p,Florida State,Georgia Tech,FSU,GT,57,53,4,4.5,1,58%,175,-190,127.5,127.5,53%,78%,,,,,,
,,,20150214,2:30p,Georgia Tech,Florida State,GT,FSU,53,57,-4,-4.5,0,42%,-190,175,127.5,127.5,47%,22%,,,,,,
,,,20150214,3:00p,Charlotte,UTSA,CHAR,UTSA,89,81,8,-1.5,1,51%,-118,108,147.5,147.5,46%,NaN,,,,,,
,,,20150214,3:00p,UTSA,Charlotte,UTSA,CHAR,81,89,-8,1.5,0,49%,108,-118,147.5,147.5,54%,18%,,,,,,
,,,20150214,3:30p,Appalachian State,Louisiana-Monroe,APP,ULM,58,69,-11,8.5,0,52%,335,-375,121.5,121.5,41%,54%,,,,,,
,,,20150214,3:30p,Louisiana-Monroe,Appalachian State,ULM,APP,69,58,11,-8.5,1,48%,-375,335,121.5,121.5,59%,46%,,,,,,
,,,20150214,3:00p,Oregon,UCLA,ORE,UCLA,63,72,-9,6.5,0,53%,248,-270,145.5,145.5,60%,64%,,,,,,
,,,20150214,3:00p,UCLA,Oregon,UCLA,ORE,72,63,9,-6.5,1,47%,-270,248,145.5,145.5,40%,36%,,,,,,
,,,20150214,4:00p,Drake,Indiana State,DRKE,INST,54,75,-21,9.5,0,51%,435,-500,133,133,NaN,54%,,,,,,
,,,20150214,4:00p,Indiana State,Drake,INST,DRKE,75,54,21,-9.5,1,49%,-500,435,133,133,NaN,46%,,,,,,
,,,20150214,4:05p,Evansville,Southern Illinois,EVAN,SIU,72,64,8,1,1,54%,102,-112,130.5,130.5,56%,63%,,,,,,
,,,20150214,4:05p,Southern Illinois,Evansville,SIU,EVAN,64,72,-8,-1,0,47%,-112,102,130.5,130.5,44%,37%,,,,,,
,,,20150214,4:00p,LSU,Tennessee,LSU,TENN,73,55,18,2.5,1,53%,130,-140,135,135,55%,50%,,,,,,
,,,20150214,4:00p,Tennessee,LSU,TENN,LSU,55,73,-18,-2.5,0,47%,-140,130,135,135,45%,50%,,,,,,
,,,20150214,4:00p,Mississippi State,Missouri,MSST,MIZZ,77,74,3,3,1,56%,140,-150,121,121,46%,59%,,,,,,
,,,20150214,4:00p,Missouri,Mississippi State,MIZZ,MSST,74,77,-3,-3,0,44%,-150,140,121,121,54%,41%,,,,,,
,,,20150214,4:00p,North Carolina State,Louisville,NCST,LOU,74,65,9,10.5,1,54%,500,-600,132.5,132.5,52%,63%,,,,,,
,,,20150214,4:00p,Louisville,North Carolina State,LOU,NCST,65,74,-9,-10.5,0,46%,-600,500,132.5,132.5,48%,37%,,,,,,
,,,20150214,4:00p,Duquesne,Massachusetts,DUQ,MASS,74,82,-8,9.5,0,46%,420,-475,142.5,142.5,45%,65%,,,,,,
,,,20150214,4:00p,Massachusetts,Duquesne,MASS,DUQ,82,74,8,-9.5,1,54%,-475,420,142.5,142.5,55%,35%,,,,,,
,,,20150214,4:00p,Seton Hall,Providence,HALL,PROV,62,69,-7,8.5,0,52%,365,-410,144,144,62%,98%,,,,,,
,,,20150214,4:00p,Providence,Seton Hall,PROV,HALL,69,62,7,-8.5,1,48%,-410,365,144,144,38%,2%,,,,,,
,,,20150214,4:00p,West Virginia,Iowa State,WVU,ISU,59,79,-20,7,0,39%,275,-305,155.5,155.5,NaN,30%,,,,,,
,,,20150214,4:00p,Iowa State,West Virginia,ISU,WVU,79,59,20,-7,1,61%,-305,275,155.5,155.5,NaN,70%,,,,,,
,,,20150214,4:30p,Bowling Green,Ball State,BGSU,BALL,79,65,14,-4.5,1,52%,-190,175,125,125,59%,NaN,,,,,,
,,,20150214,4:30p,Ball State,Bowling Green,BALL,BGSU,65,79,-14,4.5,0,48%,175,-190,125,125,41%,23%,,,,,,
,,,20150214,5:05p,Texas-Arlington,South Alabama,UTA,USA,91,97,-6,-4,0,57%,-175,165,143.5,143.5,54%,47%,,,,,,
,,,20150214,5:05p,South Alabama,Texas-Arlington,USA,UTA,97,91,6,4,1,43%,165,-175,143.5,143.5,46%,53%,,,,,,
,,,20150214,5:00p,Oregon State,USC,ORST,USC,55,68,-13,-2,0,55%,-125,115,117.5,117.5,64%,48%,,,,,,
,,,20150214,5:00p,USC,Oregon State,USC,ORST,68,55,13,2,1,45%,115,-125,117.5,117.5,36%,52%,,,,,,
,,,20150214,5:30p,Western Kentucky,Marshall,WKU,MRSH,82,87,-5,-4,0,61%,-175,165,143,143,69%,70%,,,,,,
,,,20150214,5:30p,Marshall,Western Kentucky,MRSH,WKU,87,82,5,4,1,39%,165,-175,143,143,31%,30%,,,,,,
,,,20150214,12:00p,Georgia State,Texas State,GAST,TXST,53,41,12,-5,1,56%,-210,190,120,120,53%,46%,,,,,,
,,,20150214,12:00p,Texas State,Georgia State,TXST,GAST,41,53,-12,5,0,44%,190,-210,120,120,47%,54%,,,,,,
,,,20150214,6:00p,Oklahoma State,TCU,OKST,TCU,55,70,-15,-2.5,0,57%,-145,125,119.5,119.5,72%,72%,,,,,,
,,,20150214,6:00p,TCU,Oklahoma State,TCU,OKST,70,55,15,2.5,1,43%,125,-145,119.5,119.5,28%,28%,,,,,,
,,,20150214,6:00p,Duke,Syracuse,DUKE,SYR,80,72,8,-7.5,1,49%,-310,280,148,148,56%,45%,,,,,,
,,,20150214,6:00p,Syracuse,Duke,SYR,DUKE,72,80,-8,7.5,0,51%,280,-310,148,148,44%,55%,,,,,,
,,,20150214,6:00p,Villanova,Butler,VILL,BUT,68,65,3,-2,1,46%,-140,120,133.5,133.5,56%,77%,,,,,,
,,,20150214,6:00p,Butler,Villanova,BUT,VILL,65,68,-3,2,0,54%,120,-140,133.5,133.5,44%,23%,,,,,,
,,,20150214,6:00p,San Jose State,Wyoming,SJSU,WYO,60,77,-17,19,0,46%,2000,-4000,123.5,123.5,44%,31%,,,,,,
,,,20150214,6:00p,Wyoming,San Jose State,WYO,SJSU,77,60,17,-19,1,54%,-4000,2000,123.5,123.5,56%,69%,,,,,,
,,,20150214,10:00p,New Mexico,Nevada,UNM,NEV,63,66,-3,-4.5,0,57%,-190,175,121,121,60%,92%,,,,,,
,,,20150214,10:00p,Nevada,New Mexico,NEV,UNM,66,63,3,4.5,1,43%,175,-190,121,121,40%,8%,,,,,,
,,,20150214,6:00p,Wichita State,Illinois State,WICH,ILST,68,62,6,-5,1,57%,-220,200,126,126,73%,91%,,,,,,
,,,20150214,6:00p,Illinois State,Wichita State,ILST,WICH,62,68,-6,5,0,43%,200,-220,126,126,27%,9%,,,,,,
,,,20150214,4:00p,Cornell,Harvard,COR,HARV,40,61,-21,11,0,55%,568,-700,117,117,44%,88%,,,,,,
,,,20150214,4:00p,Harvard,Cornell,HARV,COR,61,40,21,-11,1,45%,-700,568,117,117,56%,12%,,,,,,
,,,20150214,6:00p,Yale,Princeton,YALE,PRIN,81,73,8,-2.5,1,65%,-145,135,132.5,132.5,67%,74%,,,,,,
,,,20150214,6:00p,Princeton,Yale,PRIN,YALE,73,81,-8,2.5,0,35%,135,-145,132.5,132.5,33%,26%,,,,,,
,,,20150214,6:30p,Florida,Texas A&M,FLA,TXAM,62,63,-1,2.5,0,41%,128,-138,122.5,122.5,36%,46%,,,,,,
,,,20150214,6:30p,Texas A&M,Florida,TXAM,FLA,63,62,1,-2.5,1,59%,-138,128,122.5,122.5,64%,54%,,,,,,
,,,20150214,7:00p,Florida International,Louisiana Tech,FIU,LT,42,75,-33,15.5,0,48%,1100,-1400,130,130,78%,38%,,,,,,
,,,20150214,7:00p,Louisiana Tech,Florida International,LT,FIU,75,42,33,-15.5,1,52%,-1400,1100,130,130,22%,62%,,,,,,
,,,20150214,7:00p,Brown,Pennsylvania,BRWN,PENN,71,55,16,2,1,51%,118,-128,134,134,40%,28%,,,,,,
,,,20150214,7:00p,Pennsylvania,Brown,PENN,BRWN,55,71,-16,-2,0,49%,-128,118,134,134,60%,72%,,,,,,
,,,20150214,7:00p,Columbia,Dartmouth,CLMB,DART,49,61,-12,3,0,62%,150,-160,123.5,123.5,55%,38%,,,,,,
,,,20150214,7:00p,Dartmouth,Columbia,DART,CLMB,61,49,12,-3,1,38%,-160,150,123.5,123.5,45%,62%,,,,,,
,,,20150214,7:00p,James Madison,Elon,JMU,ELON,86,75,11,1,1,52%,-105,-105,135.5,135.5,57%,44%,,,,,,
,,,20150214,7:00p,Elon,James Madison,ELON,JMU,75,86,-11,-1,0,48%,-105,-105,135.5,135.5,43%,56%,,,,,,
,,,20150214,6:00p,Georgia Southern,Arkansas-Little Rock,GASO,UALR,72,70,2,-1.5,1,55%,-120,110,133,133,64%,75%,,,,,,
,,,20150214,6:00p,Arkansas-Little Rock,Georgia Southern,UALR,GASO,70,72,-2,1.5,0,45%,110,-120,133,133,36%,25%,,,,,,
,,,20150214,8:00p,UC Irvine,UC Riverside,UCI,UCRV,63,70,-7,-5.5,0,51%,-230,210,129.5,129.5,57%,73%,,,,,,
,,,20150214,8:00p,UC Riverside,UC Irvine,UCRV,UCI,70,63,7,5.5,1,49%,210,-230,129.5,129.5,43%,27%,,,,,,
,,,20150214,8:00p,UAB,Rice,UAB,RICE,73,82,-9,-4,0,48%,-175,165,127,127,54%,25%,,,,,,
,,,20150214,8:00p,Rice,UAB,RICE,UAB,82,73,9,4,1,52%,165,-175,127,127,46%,75%,,,,,,
,,,20150214,8:00p,Middle Tennessee,North Texas,MTU,UNT,56,57,-1,-2,0,51%,-130,120,123.5,123.5,54%,NaN,,,,,,
,,,20150214,8:00p,North Texas,Middle Tennessee,UNT,MTU,57,56,1,2,1,49%,120,-130,123.5,123.5,46%,43%,,,,,,
,,,20150214,8:00p,Pepperdine,Gonzaga,PEPP,GONZ,48,56,-8,19,0,52%,2000,-4000,134.5,134.5,46%,61%,,,,,,
,,,20150214,8:00p,Gonzaga,Pepperdine,GONZ,PEPP,56,48,8,-19,1,48%,-4000,2000,134.5,134.5,54%,39%,,,,,,
,,,20150214,8:00p,Vanderbilt,Alabama,VAN,ALA,76,68,8,4,1,40%,165,-175,121.5,121.5,30%,36%,,,,,,
,,,20150214,8:00p,Alabama,Vanderbilt,ALA,VAN,68,76,-8,-4,0,60%,-175,165,121.5,121.5,70%,64%,,,,,,
,,,20150214,8:00p,Colorado State,San Diego State,CSU,SDSU,63,72,-9,6,0,51%,245,-265,122.5,122.5,46%,75%,,,,,,
,,,20150214,8:00p,San Diego State,Colorado State,SDSU,CSU,72,63,9,-6,1,49%,-265,245,122.5,122.5,54%,25%,,,,,,
,,,20150214,8:00p,Northeastern,North Carolina-Wilmington,NE,UNCW,61,66,-5,1,0,55%,-105,-105,135,135,43%,17%,,,,,,
,,,20150214,8:00p,North Carolina-Wilmington,Northeastern,UNCW,NE,66,61,5,-1,1,45%,-105,-105,135,135,57%,83%,,,,,,
,,,20150214,8:00p,Texas Tech,Texas,TTU,TEX,41,56,-15,16.5,0,44%,1300,-2150,120.5,120.5,47%,36%,,,,,,
,,,20150214,8:00p,Texas,Texas Tech,TEX,TTU,56,41,15,-16.5,1,56%,-2150,1300,120.5,120.5,53%,64%,,,,,,
,,,20150214,8:00p,Florida Atlantic,Southern Miss,FAU,USM,54,62,-8,1,0,47%,103,-113,125.5,125.5,41%,55%,,,,,,
,,,20150214,8:00p,Southern Miss,Florida Atlantic,USM,FAU,62,54,8,-1,1,53%,-113,103,125.5,125.5,59%,45%,,,,,,
,,,20150214,9:00p,Connecticut,SMU,CONN,SMU,55,73,-18,6.5,0,50%,240,-260,124,124,48%,59%,,,,,,
,,,20150214,9:00p,SMU,Connecticut,SMU,CONN,73,55,18,-6.5,1,50%,-260,240,124,124,52%,41%,,,,,,
,,,20150214,9:00p,Arkansas,Ole Miss,ARK,MISS,71,70,1,2.5,1,50%,135,-145,156.5,156.5,46%,42%,,,,,,
,,,20150214,9:00p,Ole Miss,Arkansas,MISS,ARK,70,71,-1,-2.5,0,50%,-145,135,156.5,156.5,54%,58%,,,,,,
,,,20150214,9:00p,Pacific,BYU,PAC,BYU,59,84,-25,16,0,45%,1250,-2000,146.5,146.5,38%,38%,,,,,,
,,,20150214,9:00p,BYU,Pacific,BYU,PAC,84,59,25,-16,1,55%,-2000,1250,146.5,146.5,62%,62%,,,,,,
,,,20150214,9:00p,Old Dominion,UTEP,ODU,UTEP,47,62,-15,4,0,59%,160,-170,121.5,121.5,50%,68%,,,,,,
,,,20150214,9:00p,UTEP,Old Dominion,UTEP,ODU,62,47,15,-4,1,41%,-170,160,121.5,121.5,50%,32%,,,,,,
,,,20150214,10:00p,UC Santa Barbara,Cal State Northridge,UCSB,CSN,65,57,8,-5.5,1,55%,-235,215,130.5,130.5,59%,78%,,,,,,
,,,20150214,10:00p,Cal State Northridge,UC Santa Barbara,CSN,UCSB,57,65,-8,5.5,0,45%,215,-235,130.5,130.5,41%,22%,,,,,,
,,,20150214,10:00p,Long Beach State,Cal Poly,LBSU,CP,58,71,-13,-1.5,0,54%,-120,110,120,120,57%,82%,,,,,,
,,,20150214,10:00p,Cal Poly,Long Beach State,CP,LBSU,71,58,13,1.5,1,46%,110,-120,120,120,43%,NaN,,,,,,
,,,20150214,7:00p,Boise State,Fresno State,BSU,FRES,64,70,-6,-3.5,0,55%,-160,150,131.5,131.5,65%,64%,,,,,,
,,,20150214,7:00p,Fresno State,Boise State,FRES,BSU,70,64,6,3.5,1,46%,150,-160,131.5,131.5,35%,36%,,,,,,
,,,20150214,2:00p,UNLV,Air Force,UNLV,AFA,75,76,-1,1.5,0,50%,110,-120,131.5,131.5,NaN,72%,,,,,,
,,,20150214,2:00p,Air Force,UNLV,AFA,UNLV,76,75,1,-1.5,1,50%,-120,110,131.5,131.5,NaN,28%,,,,,,
,,,20150214,2:00p,Western Illinois,Nebraska-Omaha,WIU,NEOM,58,77,-19,8.5,0,52%,335,-375,150,150,50%,63%,,,,,,
