date,time,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
20130119,9:00p,CLE,UTA,98,109,-11,8.5,0,43,0.0,0.0,199.0,199.0,40,50
20130119,9:00p,UTA,CLE,109,98,11,-8.5,1,57,0.0,0.0,199.0,199.0,60,50
20130119,10:00p,MIL,POR,110,104,6,4.5,1,34,0.0,0.0,196.0,196.0,24,50
20130119,10:00p,POR,MIL,104,110,-6,-4.5,0,66,0.0,0.0,196.0,196.0,76,50
20130120,1:00p,LAL,TOR,103,108,-5,-4.5,0,59,-178.0,167.0,201.0,201.0,78,73
20130120,1:00p,TOR,LAL,108,103,5,4.5,1,41,167.0,-178.0,201.0,201.0,22,27
20130120,6:00p,DAL,ORL,111,105,6,-3.0,1,55,-150.0,140.0,201.5,201.5,80,79
20130120,6:00p,ORL,DAL,105,111,-6,3.0,0,45,140.0,-150.0,201.5,201.5,20,21
20130120,7:30p,BOS,DET,88,103,-15,-2.0,0,60,-120.0,110.0,184.0,184.0,74,79
20130120,7:30p,DET,BOS,103,88,15,2.0,1,40,110.0,-120.0,184.0,184.0,26,21
20130120,8:00p,OKC,DEN,118,121,-3,-1.0,0,62,-110.0,100.0,208.5,208.5,80,78
20130120,8:00p,DEN,OKC,121,118,3,1.0,1,38,100.0,-110.0,208.5,208.5,20,22
20130121,1:00p,IND,MEM,82,81,1,6.0,1,55,230.0,-250.0,170.5,170.5,58,82
20130121,1:00p,MEM,IND,81,82,-1,-6.0,0,46,-250.0,230.0,170.5,170.5,42,18
20130121,1:00p,SAC,NOP,105,114,-9,5.5,0,51,200.0,-220.0,193.5,193.5,51,50
20130121,1:00p,NOP,SAC,114,105,9,-5.5,1,49,-220.0,200.0,193.5,193.5,49,50
20130121,2:00p,HOU,CHA,100,94,6,-7.0,1,62,0.0,0.0,208.5,208.5,81,50
20130121,2:00p,CHA,HOU,94,100,-6,7.0,0,38,0.0,0.0,208.5,208.5,19,50
20130121,2:00p,MIN,ATL,96,104,-8,8.0,0,55,330.0,-370.0,184.5,184.5,48,50
20130121,2:00p,ATL,MIN,104,96,8,-8.0,1,45,-370.0,330.0,184.5,184.5,52,50
20130121,3:30p,BKN,NYK,88,85,3,3.0,1,45,140.0,-150.0,193.0,193.0,34,50
20130121,3:30p,NYK,BKN,85,88,-3,-3.0,0,55,-150.0,140.0,193.0,193.0,66,50
20130121,4:00p,LAC,GSW,99,106,-7,-4.5,0,61,-175.0,165.0,198.0,198.0,76,50
20130121,4:00p,GSW,LAC,106,99,7,4.5,1,39,165.0,-175.0,198.0,198.0,24,50
20130121,7:00p,SAS,PHI,90,85,5,-6.0,1,56,-240.0,220.0,194.0,194.0,65,50
20130121,7:00p,PHI,SAS,85,90,-5,6.0,0,44,220.0,-240.0,194.0,194.0,35,50
20130121,9:30p,LAL,CHI,83,95,-12,-1.0,0,49,-115.0,-105.0,194.0,194.0,61,50
20130121,9:30p,CHI,LAL,95,83,12,1.0,1,51,-105.0,-115.0,194.0,194.0,39,50
20130121,10:00p,WAS,POR,98,95,3,7.0,1,47,255.0,-280.0,195.5,195.5,45,50
20130121,10:00p,POR,WAS,95,98,-3,-7.0,0,53,-280.0,255.0,195.5,195.5,55,50
20130122,7:00p,BOS,CLE,90,95,-5,-5.0,0,55,-190.0,175.0,190.0,190.0,74,71
20130122,7:00p,CLE,BOS,95,90,5,5.0,1,45,175.0,-190.0,190.0,190.0,26,29
20130122,7:30p,ORL,DET,90,105,-15,4.5,0,53,170.0,-185.0,194.5,194.5,41,41
20130122,7:30p,DET,ORL,105,90,15,-4.5,1,47,-185.0,170.0,194.5,194.5,59,59
20130122,8:00p,PHI,MIL,102,110,-8,6.5,0,47,248.0,-270.0,196.0,196.0,45,41
20130122,8:00p,MIL,PHI,110,102,8,-6.5,1,53,-270.0,248.0,196.0,196.0,55,59
20130122,10:30p,OKC,LAC,109,97,12,-2.5,1,54,-135.0,125.0,200.5,200.5,61,64
20130122,10:30p,LAC,OKC,97,109,-12,2.5,0,46,125.0,-135.0,200.5,200.5,39,36
20130123,7:30p,TOR,MIA,116,123,-7,10.0,0,57,0.0,0.0,194.5,194.5,32,50
20130123,7:30p,MIA,TOR,123,116,7,-10.0,1,43,0.0,0.0,194.5,194.5,68,50
20130123,8:00p,BKN,MIN,91,83,8,-5.5,1,39,0.0,0.0,185.0,185.0,70,50
20130123,8:00p,MIN,BKN,83,91,-8,5.5,0,61,0.0,0.0,185.0,185.0,30,50
20130123,8:00p,DEN,HOU,105,95,10,3.0,1,50,0.0,0.0,218.0,218.0,53,50
20130123,8:00p,HOU,DEN,95,105,-10,-3.0,0,50,0.0,0.0,218.0,218.0,47,50
20130123,8:00p,LAL,MEM,93,106,-13,3.5,0,36,0.0,0.0,187.0,187.0,42,50
20130123,8:00p,MEM,LAL,106,93,13,-3.5,1,64,0.0,0.0,187.0,187.0,58,50
20130123,9:00p,WAS,UTA,88,92,-4,7.0,0,53,0.0,0.0,195.5,195.5,47,50
20130123,9:00p,UTA,WAS,92,88,4,-7.0,1,47,0.0,0.0,195.5,195.5,53,50
20130123,10:00p,PHX,SAC,106,96,10,3.0,1,48,0.0,0.0,202.0,202.0,47,50
20130123,10:00p,SAC,PHX,96,106,-10,-3.0,0,52,0.0,0.0,202.0,202.0,53,50
20130123,10:30p,OKC,GSW,99,104,-5,-1.0,0,62,0.0,0.0,208.0,208.0,87,50
20130123,10:30p,GSW,OKC,104,99,5,1.0,1,38,0.0,0.0,208.0,208.0,13,50
20130124,7:00p,TOR,ORL,97,95,2,4.0,1,48,0.0,0.0,198.5,198.5,51,41
20130124,7:00p,ORL,TOR,95,97,-2,-4.0,0,52,0.0,0.0,198.5,198.5,49,59
20130124,8:00p,NYK,BOS,89,86,3,-1.0,1,64,0.0,0.0,189.5,189.5,62,67
20130124,8:00p,BOS,NYK,86,89,-3,1.0,0,36,0.0,0.0,189.5,189.5,38,33
20130124,10:30p,LAC,PHX,88,93,-5,-6.5,0,60,0.0,0.0,191.0,191.0,78,75
20130124,10:30p,PHX,LAC,93,88,5,6.5,1,40,0.0,0.0,191.0,191.0,22,25
20130125,7:00p,MIN,WAS,101,114,-13,6.5,0,46,240.0,-260.0,187.5,187.5,58,33
20130125,7:00p,WAS,MIN,114,101,13,-6.5,1,54,-260.0,240.0,187.5,187.5,42,67
20130125,7:30p,BOS,ATL,111,123,-12,5.5,0,56,180.0,-220.0,185.0,185.0,64,62
20130125,7:30p,ATL,BOS,123,111,12,-5.5,1,44,-220.0,180.0,185.0,185.0,36,38
20130125,7:30p,DET,MIA,88,110,-22,9.5,0,48,425.0,-550.0,192.5,192.5,32,45
20130125,7:30p,MIA,DET,110,88,22,-9.5,1,52,-550.0,425.0,192.5,192.5,68,55
20130125,7:30p,MIL,CLE,108,113,-5,-4.0,0,57,-170.0,150.0,202.5,202.5,58,56
20130125,7:30p,CLE,MIL,113,108,5,4.0,1,43,150.0,-170.0,202.5,202.5,42,44
20130125,8:00p,BKN,MEM,77,101,-24,4.0,0,48,160.0,-170.0,177.5,177.5,45,55
20130125,8:00p,MEM,BKN,101,77,24,-4.0,1,52,-170.0,160.0,177.5,177.5,55,45
20130125,8:00p,HOU,NOP,100,82,18,2.5,1,48,125.0,-135.0,200.5,200.5,48,50
20130125,8:00p,NOP,HOU,82,100,-18,-2.5,0,52,-135.0,125.0,200.5,200.5,52,50
20130125,8:00p,SAS,DAL,113,107,6,2.5,1,44,125.0,-135.0,204.5,204.5,45,50
20130125,8:00p,DAL,SAS,107,113,-6,-2.5,0,56,-135.0,125.0,204.5,204.5,55,50
20130125,8:00p,GSW,CHI,87,103,-16,2.5,0,53,123.0,-133.0,189.0,189.0,50,50
20130125,8:00p,CHI,GSW,103,87,16,-2.5,1,47,-133.0,123.0,189.0,189.0,50,50
20130125,10:00p,OKC,SAC,105,95,10,-9.5,1,59,-525.0,450.0,210.0,210.0,79,50
20130125,10:00p,SAC,OKC,95,105,-10,9.5,0,41,450.0,-525.0,210.0,210.0,21,50
20130125,10:30p,UTA,LAL,84,102,-18,5.0,0,50,188.0,-205.0,205.5,205.5,50,50
20130125,10:30p,LAL,UTA,102,84,18,-5.0,1,50,-205.0,188.0,205.5,205.5,50,50
20130126,7:00p,CLE,TOR,99,98,1,7.0,1,53,245.0,-290.0,200.5,200.5,52,57
20130126,7:00p,TOR,CLE,98,99,-1,-7.0,0,47,-290.0,245.0,200.5,200.5,48,43
20130126,7:00p,NYK,PHI,80,97,-17,-4.0,0,63,-165.0,155.0,192.0,192.0,78,76
20130126,7:00p,PHI,NYK,97,80,17,4.0,1,37,155.0,-165.0,192.0,192.0,22,24
20130126,7:00p,CHI,WAS,73,86,-13,-1.0,0,54,-118.0,108.0,184.0,184.0,80,74
20130126,7:00p,WAS,CHI,86,73,13,1.0,1,46,108.0,-118.0,184.0,184.0,20,26
20130126,7:30p,MIN,CHA,101,102,-1,3.0,0,52,135.0,-145.0,193.5,193.5,44,50
20130126,7:30p,CHA,MIN,102,101,1,-3.0,1,48,-145.0,135.0,193.5,193.5,56,50
20130126,8:00p,BKN,HOU,106,119,-13,4.0,0,44,160.0,-170.0,200.5,200.5,37,50
20130126,8:00p,HOU,BKN,119,106,13,-4.0,1,56,-170.0,160.0,200.5,200.5,63,50
20130126,8:30p,GSW,MIL,102,109,-7,2.0,0,57,115.0,-125.0,209.0,209.0,76,50
20130126,8:30p,MIL,GSW,109,102,7,-2.0,1,43,-125.0,115.0,209.0,209.0,24,50
20130126,8:30p,PHX,SAS,99,108,-9,9.0,0,44,410.0,-460.0,200.5,200.5,28,50
20130126,8:30p,SAS,PHX,108,99,9,-9.0,1,56,-460.0,410.0,200.5,200.5,72,50
20130126,9:00p,SAC,DEN,93,121,-28,12.5,0,51,900.0,-1100.0,213.5,213.5,43,50
20130126,9:00p,DEN,SAC,121,93,28,-12.5,1,49,-1100.0,900.0,213.5,213.5,57,50
20130126,9:30p,IND,UTA,110,114,-4,2.5,0,45,120.0,-130.0,183.0,183.0,30,50
20130126,9:30p,UTA,IND,114,110,4,-2.5,1,55,-130.0,120.0,183.0,183.0,70,50
20130126,10:00p,LAC,POR,100,101,-1,-1.0,0,55,-105.0,-105.0,190.5,190.5,66,50
20130126,10:00p,POR,LAC,101,100,1,1.0,1,45,-105.0,-105.0,190.5,190.5,34,50
20130127,1:00p,MIA,BOS,98,100,-2,-5.0,0,59,-200.0,185.0,188.0,188.0,77,76
20130127,1:00p,BOS,MIA,100,98,2,5.0,1,41,185.0,-200.0,188.0,188.0,23,24
20130127,3:30p,OKC,LAL,96,105,-9,-3.5,0,61,-155.0,145.0,208.0,208.0,78,73
20130127,3:30p,LAL,OKC,105,96,9,3.5,1,39,145.0,-155.0,208.0,208.0,22,27
20130127,6:00p,DET,ORL,104,102,2,2.5,1,49,125.0,-135.0,195.0,195.0,45,55
20130127,6:00p,ORL,DET,102,104,-2,-2.5,0,51,-135.0,125.0,195.0,195.0,55,45
20130127,6:00p,NOP,MEM,91,83,8,7.5,1,48,265.0,-295.0,178.0,178.0,30,50
20130127,6:00p,MEM,NOP,83,91,-8,-7.5,0,52,-295.0,265.0,178.0,178.0,70,50
20130127,6:30p,ATL,NYK,104,106,-2,5.5,0,44,195.0,-215.0,194.0,194.0,34,50
20130127,6:30p,NYK,ATL,106,104,2,-5.5,1,56,-215.0,195.0,194.0,194.0,66,50
20130127,7:30p,PHX,DAL,95,110,-15,8.0,0,36,328.0,-365.0,202.5,202.5,27,50
20130127,7:30p,DAL,PHX,110,95,15,-8.0,1,64,-365.0,328.0,202.5,202.5,73,50
20130127,9:30p,POR,LAC,83,96,-13,9.5,0,51,420.0,-475.0,192.5,192.5,57,50
20130127,9:30p,LAC,POR,96,83,13,-9.5,1,49,-475.0,420.0,192.5,192.5,43,50
20130128,7:00p,GSW,TOR,114,102,12,-2.0,1,59,-125.0,115.0,200.5,200.5,76,83
20130128,7:00p,TOR,GSW,102,114,-12,2.0,0,41,115.0,-125.0,200.5,200.5,24,17
20130128,7:00p,SAC,WAS,96,94,2,7.0,1,52,265.0,-295.0,204.0,204.0,49,43
20130128,7:00p,WAS,SAC,94,96,-2,-7.0,0,48,-295.0,265.0,204.0,204.0,51,57
20130128,7:00p,MEM,PHI,103,100,3,-1.0,1,50,-105.0,-105.0,177.5,177.5,62,57
20130128,7:00p,PHI,MEM,100,103,-3,1.0,0,50,-105.0,-105.0,177.5,177.5,38,43
20130128,7:30p,ORL,BKN,77,97,-20,9.0,0,53,450.0,-525.0,196.0,196.0,43,47
20130128,7:30p,BKN,ORL,97,77,20,-9.0,1,47,-525.0,450.0,196.0,196.0,57,53
20130128,8:00p,CHA,CHI,85,93,-8,13.0,0,48,950.0,-1150.0,185.0,185.0,48,50
20130128,8:00p,CHI,CHA,93,85,8,-13.0,1,52,-1150.0,950.0,185.0,185.0,52,50
20130128,9:00p,IND,DEN,101,102,-1,6.0,0,43,200.0,-220.0,193.5,193.5,32,50
20130128,9:00p,DEN,IND,102,101,1,-6.0,1,57,-220.0,200.0,193.5,193.5,68,50
20130128,9:00p,HOU,UTA,125,80,45,3.5,1,47,150.0,-160.0,207.5,207.5,41,50
20130128,9:00p,UTA,HOU,80,125,-45,-3.5,0,53,-160.0,150.0,207.5,207.5,59,50
20130129,7:00p,GSW,CLE,108,95,13,3.0,1,49,135.0,-145.0,200.0,200.0,62,48
20130129,7:00p,CLE,GSW,95,108,-13,-3.0,0,51,-145.0,135.0,200.0,200.0,38,52
20130129,7:30p,MIL,DET,117,90,27,-1.5,1,59,-117.0,107.0,199.0,199.0,60,65
20130129,7:30p,DET,MIL,90,117,-27,1.5,0,41,107.0,-117.0,199.0,199.0,40,35
20130129,10:00p,DAL,POR,104,106,-2,3.0,0,54,130.0,-140.0,201.5,201.5,56,62
20130129,10:00p,POR,DAL,106,104,2,-3.0,1,46,-140.0,130.0,201.5,201.5,44,38
20130129,10:30p,NOP,LAL,106,111,-5,8.0,0,48,320.0,-355.0,196.0,196.0,33,50
20130129,10:30p,LAL,NOP,111,106,5,-8.0,1,52,-355.0,320.0,196.0,196.0,67,50
20130130,7:00p,WAS,PHI,84,92,-8,3.5,0,52,145.0,-155.0,190.0,190.0,37,50
20130130,7:00p,PHI,WAS,92,84,8,-3.5,1,48,-155.0,145.0,190.0,190.0,63,50
20130130,7:00p,DET,IND,79,98,-19,8.5,0,45,335.0,-375.0,181.0,181.0,36,40
20130130,7:00p,IND,DET,98,79,19,-8.5,1,55,-375.0,335.0,181.0,181.0,64,60
20130130,7:30p,ORL,NYK,97,113,-16,8.5,0,49,380.0,-430.0,196.0,196.0,31,40
20130130,7:30p,NYK,ORL,113,97,16,-8.5,1,51,-430.0,380.0,196.0,196.0,69,60
20130130,7:30p,TOR,ATL,92,93,-1,7.0,0,55,260.0,-290.0,196.5,196.5,43,56
20130130,7:30p,ATL,TOR,93,92,1,-7.0,1,45,-290.0,260.0,196.5,196.5,57,44
20130130,7:30p,SAC,BOS,81,99,-18,7.5,0,48,265.0,-295.0,194.0,194.0,45,37
20130130,7:30p,BOS,SAC,99,81,18,-7.5,1,52,-295.0,265.0,194.0,194.0,55,63
20130130,8:00p,LAC,MIN,96,90,6,-4.5,1,61,-190.0,175.0,189.0,189.0,82,77
20130130,8:00p,MIN,LAC,90,96,-6,4.5,0,39,175.0,-190.0,189.0,189.0,18,23
20130130,8:00p,CHI,MIL,104,88,16,1.0,1,58,107.0,-117.0,190.5,190.5,64,67
20130130,8:00p,MIL,CHI,88,104,-16,-1.0,0,42,-117.0,107.0,190.5,190.5,36,33
20130130,8:00p,MIA,BKN,105,85,20,-2.5,1,61,-130.0,120.0,191.5,191.5,78,78
20130130,8:00p,BKN,MIA,85,105,-20,2.5,0,39,120.0,-130.0,191.5,191.5,22,22
20130130,8:30p,CHA,SAS,78,102,-24,14.5,0,41,1700.0,-2250.0,204.5,204.5,29,50
20130130,8:30p,SAS,CHA,102,78,24,-14.5,1,59,-2250.0,1700.0,204.5,204.5,71,50
20130130,9:00p,NOP,UTA,99,104,-5,8.5,0,45,325.0,-360.0,188.5,188.5,49,50
20130130,9:00p,UTA,NOP,104,99,5,-8.5,1,55,-360.0,325.0,188.5,188.5,51,50
20130130,9:00p,HOU,DEN,110,118,-8,4.0,0,46,150.0,-160.0,216.5,216.5,44,50
20130130,9:00p,DEN,HOU,118,110,8,-4.0,1,54,-160.0,150.0,216.5,216.5,56,50
20130130,10:30p,LAL,PHX,86,92,-6,-3.0,0,65,-157.0,137.0,204.0,204.0,87,50
20130130,10:30p,PHX,LAL,92,86,6,3.0,1,36,137.0,-157.0,204.0,204.0,13,50
20130131,8:00p,MEM,OKC,89,106,-17,10.0,0,47,450.0,-600.0,190.0,190.0,37,40
20130131,8:00p,OKC,MEM,106,89,17,-10.0,1,53,-600.0,450.0,190.0,190.0,63,60
20130131,10:30p,DAL,GSW,97,100,-3,4.0,0,48,163.0,-173.0,203.0,203.0,38,33
20130131,10:30p,GSW,DAL,100,97,3,-4.0,1,52,-173.0,163.0,203.0,203.0,62,67
20130201,7:00p,LAC,TOR,73,98,-25,-4.0,0,54,-168.0,158.0,193.0,193.0,76,61
20130201,7:00p,TOR,LAC,98,73,25,4.0,1,46,158.0,-168.0,193.0,193.0,24,39
20130201,7:00p,MIA,IND,89,102,-13,-2.0,0,58,-127.0,117.0,184.5,184.5,71,66
20130201,7:00p,IND,MIA,102,89,13,2.0,1,42,117.0,-127.0,184.5,184.5,29,34
20130201,7:30p,ORL,BOS,84,97,-13,8.0,0,55,355.0,-400.0,191.0,191.0,48,42
20130201,7:30p,BOS,ORL,97,84,13,-8.0,1,45,-400.0,355.0,191.0,191.0,52,58
20130201,7:30p,CLE,DET,99,117,-18,4.5,0,47,165.0,-175.0,199.5,199.5,47,44
20130201,7:30p,DET,CLE,117,99,18,-4.5,1,53,-175.0,165.0,199.5,199.5,53,56
20130201,7:30p,CHI,BKN,89,93,-4,5.0,0,48,185.0,-200.0,180.5,180.5,53,50
20130201,7:30p,BKN,CHI,93,89,4,-5.0,1,52,-200.0,185.0,180.5,180.5,47,50
20130201,7:30p,MIL,NYK,86,96,-10,4.5,0,46,170.0,-185.0,206.0,206.0,30,49
20130201,7:30p,NYK,MIL,96,86,10,-4.5,1,54,-185.0,170.0,206.0,206.0,70,51
20130201,7:30p,SAC,PHI,80,89,-9,6.0,0,40,220.0,-240.0,198.5,198.5,30,28
20130201,7:30p,PHI,SAC,89,80,9,-6.0,1,60,-240.0,220.0,198.5,198.5,70,72
20130201,8:00p,WAS,MEM,76,85,-9,6.5,0,57,240.0,-260.0,180.0,180.0,47,72
20130201,8:00p,MEM,WAS,85,76,9,-6.5,1,43,-260.0,240.0,180.0,180.0,53,28
20130201,9:00p,NOP,DEN,98,113,-15,7.5,0,46,280.0,-310.0,204.5,204.5,29,50
20130201,9:00p,DEN,NOP,113,98,15,-7.5,1,54,-310.0,280.0,204.5,204.5,71,50
20130201,9:00p,DAL,PHX,109,99,10,2.5,1,56,130.0,-140.0,201.0,201.0,68,50
20130201,9:00p,PHX,DAL,99,109,-10,-2.5,0,44,-140.0,130.0,201.0,201.0,32,50
20130201,9:00p,POR,UTA,77,86,-9,5.0,0,45,180.0,-195.0,195.0,195.0,49,50
20130201,9:00p,UTA,POR,86,77,9,-5.0,1,55,-195.0,180.0,195.0,195.0,51,50
20130201,9:30p,LAL,MIN,111,100,11,-2.5,1,61,-135.0,125.0,200.5,200.5,83,50
20130201,9:30p,MIN,LAL,100,111,-11,2.5,0,39,125.0,-135.0,200.5,200.5,17,50
20130202,7:00p,CHI,ATL,93,76,17,7.0,1,50,270.0,-300.0,182.0,182.0,63,47
20130202,7:00p,ATL,CHI,76,93,-17,-7.0,0,50,-300.0,270.0,182.0,182.0,37,53
20130202,7:30p,SAC,NYK,81,120,-39,11.0,0,49,650.0,-825.0,204.0,204.0,34,23
20130202,7:30p,NYK,SAC,120,81,39,-11.0,1,51,-825.0,650.0,204.0,204.0,66,77
20130202,7:30p,OKC,CLE,110,115,-5,-11.0,0,56,-710.0,575.0,206.0,206.0,75,81
20130202,7:30p,CLE,OKC,115,110,5,11.0,1,44,575.0,-710.0,206.0,206.0,25,19
20130202,8:00p,CHA,HOU,95,109,-14,12.0,0,43,750.0,-950.0,208.5,208.5,34,50
20130202,8:00p,HOU,CHA,109,95,14,-12.0,1,57,-950.0,750.0,208.5,208.5,66,50
20130202,8:00p,NOP,MIN,86,115,-29,4.0,0,54,160.0,-170.0,188.5,188.5,55,50
20130202,8:00p,MIN,NOP,115,86,29,-4.0,1,46,-170.0,160.0,188.5,188.5,45,50
20130202,8:30p,ORL,MIL,98,107,-9,10.5,0,59,568.0,-700.0,200.0,200.0,61,50
20130202,8:30p,MIL,ORL,107,98,9,-10.5,1,41,-700.0,568.0,200.0,200.0,39,50
20130202,8:30p,WAS,SAS,86,96,-10,12.5,0,49,900.0,-1100.0,193.5,193.5,36,50
20130202,8:30p,SAS,WAS,96,86,10,-12.5,1,51,-1100.0,900.0,193.5,193.5,64,50
20130202,10:00p,UTA,POR,99,105,-6,4.5,0,43,165.0,-175.0,191.5,191.5,38,50
20130202,10:00p,POR,UTA,105,99,6,-4.5,1,57,-175.0,165.0,191.5,191.5,62,50
20130202,10:30p,PHX,GSW,93,113,-20,10.5,0,47,520.0,-630.0,203.0,203.0,39,50
20130202,10:30p,GSW,PHX,113,93,20,-10.5,1,53,-630.0,520.0,203.0,203.0,61,50
20130203,1:00p,LAC,BOS,104,106,-2,-1.0,0,54,-115.0,105.0,183.0,183.0,55,63
20130203,1:00p,BOS,LAC,106,104,2,1.0,1,46,105.0,-115.0,183.0,183.0,45,37
20130203,1:00p,LAL,DET,98,97,1,-1.5,1,61,-130.0,110.0,202.0,202.0,81,79
20130203,1:00p,DET,LAL,97,98,-1,1.5,0,39,110.0,-130.0,202.0,202.0,19,21
20130203,2:00p,MIA,TOR,100,85,15,-5.0,1,58,-190.0,175.0,194.5,194.5,71,77
20130203,2:00p,TOR,MIA,85,100,-15,5.0,0,42,175.0,-190.0,194.5,194.5,29,23
20130204,7:00p,ORL,PHI,61,78,-17,10.0,0,46,468.0,-550.0,188.5,188.5,45,35
20130204,7:00p,PHI,ORL,78,61,17,-10.0,1,54,-550.0,468.0,188.5,188.5,55,65
20130204,7:00p,LAC,WAS,90,98,-8,-3.0,0,59,-140.0,130.0,187.5,187.5,76,79
20130204,7:00p,WAS,LAC,98,90,8,3.0,1,41,130.0,-140.0,187.5,187.5,24,21
20130204,7:30p,DET,NYK,85,99,-14,10.5,0,44,500.0,-600.0,200.0,200.0,33,26
20130204,7:30p,NYK,DET,99,85,14,-10.5,1,56,-600.0,500.0,200.0,200.0,67,74
20130204,7:30p,CHA,MIA,94,99,-5,14.0,0,46,1200.0,-1500.0,198.0,198.0,29,50
20130204,7:30p,MIA,CHA,99,94,5,-14.0,1,54,-1500.0,1200.0,198.0,198.0,71,50
20130204,8:00p,POR,MIN,100,98,2,4.0,1,50,160.0,-170.0,192.5,192.5,39,50
20130204,8:00p,MIN,POR,98,100,-2,-4.0,0,50,-170.0,160.0,192.5,192.5,61,50
20130204,8:00p,DAL,OKC,91,112,-21,8.5,0,48,335.0,-375.0,209.5,209.5,50,50
20130204,8:00p,OKC,DAL,112,91,21,-8.5,1,52,-375.0,335.0,209.5,209.5,50,50
20130204,9:00p,SAC,UTA,91,98,-7,8.5,0,43,365.0,-410.0,198.5,198.5,42,50
20130204,9:00p,UTA,SAC,98,91,7,-8.5,1,57,-410.0,365.0,198.5,198.5,58,50
20130204,7:00p,CHI,IND,101,111,-10,5.5,0,49,190.0,-210.0,176.5,176.5,39,37
20130204,7:00p,IND,CHI,111,101,10,-5.5,1,51,-210.0,190.0,176.5,176.5,61,63
20130205,7:00p,ATL,IND,103,114,-11,6.0,0,46,220.0,-240.0,183.5,183.5,31,38
20130205,7:00p,IND,ATL,114,103,11,-6.0,1,54,-240.0,220.0,183.5,183.5,69,62
20130205,7:30p,LAL,BKN,92,83,9,4.0,1,48,155.0,-165.0,198.5,198.5,54,41
20130205,7:30p,BKN,LAL,83,92,-9,-4.0,0,52,-165.0,155.0,198.5,198.5,46,59
20130205,8:00p,PHX,MEM,96,90,6,8.5,1,44,370.0,-415.0,184.0,184.0,35,40
20130205,8:00p,MEM,PHX,90,96,-6,-8.5,0,56,-415.0,370.0,184.0,184.0,65,60
20130205,9:00p,MIL,DEN,104,112,-8,7.0,0,41,255.0,-280.0,213.0,213.0,27,26
20130205,9:00p,DEN,MIL,112,104,8,-7.0,1,59,-280.0,255.0,213.0,213.0,73,74
20130206,7:00p,LAC,ORL,86,76,10,-5.0,1,52,-200.0,185.0,184.0,184.0,65,67
20130206,7:00p,ORL,LAC,76,86,-10,5.0,0,48,185.0,-200.0,184.0,184.0,35,33
20130206,7:00p,IND,PHI,88,69,19,2.0,1,44,115.0,-125.0,180.0,180.0,57,45
20130206,7:00p,PHI,IND,69,88,-19,-2.0,0,56,-125.0,115.0,180.0,180.0,43,55
20130206,7:00p,NYK,WAS,96,106,-10,-4.5,0,62,-185.0,170.0,190.0,190.0,70,83
20130206,7:00p,WAS,NYK,106,96,10,4.5,1,38,170.0,-185.0,190.0,190.0,30,17
20130206,7:00p,BOS,TOR,99,95,4,3.5,1,39,155.0,-165.0,192.0,192.0,53,35
20130206,7:00p,TOR,BOS,95,99,-4,-3.5,0,61,-165.0,155.0,192.0,192.0,47,65
20130206,7:00p,CHA,CLE,95,122,-27,6.0,0,36,220.0,-240.0,205.5,205.5,30,50
20130206,7:00p,CLE,CHA,122,95,27,-6.0,1,64,-240.0,220.0,205.5,205.5,70,50
20130206,7:30p,BKN,DET,93,90,3,2.0,1,52,115.0,-125.0,190.0,190.0,65,50
20130206,7:30p,DET,BKN,90,93,-3,-2.0,0,48,-125.0,115.0,190.0,190.0,35,50
20130206,7:30p,HOU,MIA,108,114,-6,7.5,0,47,305.0,-335.0,206.5,206.5,41,50
20130206,7:30p,MIA,HOU,114,108,6,-7.5,1,53,-335.0,305.0,206.5,206.5,59,50
20130206,7:30p,MEM,ATL,92,103,-11,-2.0,0,51,-130.0,120.0,182.5,182.5,52,50
20130206,7:30p,ATL,MEM,103,92,11,2.0,1,49,120.0,-130.0,182.5,182.5,48,50
20130206,8:00p,GSW,OKC,98,119,-21,11.0,0,49,600.0,-750.0,214.0,214.0,55,50
20130206,8:00p,OKC,GSW,119,98,21,-11.0,1,51,-750.0,600.0,214.0,214.0,45,50
20130206,8:00p,PHX,NOP,84,93,-9,6.5,0,41,240.0,-260.0,194.5,194.5,47,50
20130206,8:00p,NOP,PHX,93,84,9,-6.5,1,59,-260.0,240.0,194.5,194.5,53,50
20130206,8:30p,POR,DAL,99,105,-6,5.5,0,40,180.0,-195.0,201.0,201.0,38,50
20130206,8:30p,DAL,POR,105,99,6,-5.5,1,60,-195.0,180.0,201.0,201.0,62,50
20130206,9:00p,SAS,MIN,104,94,10,-4.5,1,65,-185.0,170.0,198.0,198.0,77,50
20130206,9:00p,MIN,SAS,94,104,-10,4.5,0,35,170.0,-185.0,198.0,198.0,23,50
20130206,9:00p,MIL,UTA,86,100,-14,5.5,0,39,200.0,-220.0,200.0,200.0,23,50
20130206,9:00p,UTA,MIL,100,86,14,-5.5,1,61,-220.0,200.0,200.0,200.0,77,50
20130207,8:00p,LAL,BOS,95,116,-21,1.5,0,47,110.0,-120.0,194.0,194.0,42,43
20130207,8:00p,BOS,LAL,116,95,21,-1.5,1,53,-120.0,110.0,194.0,194.0,58,57
20130207,10:30p,CHI,DEN,96,128,-32,6.0,0,49,215.0,-235.0,196.5,196.5,37,38
