Date,Team,Team_SP,Opp,Opp_SP,Bet_Length,Bet_Type,Line_Move_Time,Over_Under,Line,Odds
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 01:15 PM,under,8.5,+107
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:02 PM,over,8.5,-116
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:02 PM,under,8.5,+105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:40 PM,over,8.5,-113
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:40 PM,under,8.5,+102
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:43 PM,over,8.5,-115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:43 PM,under,8.5,+104
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:43 PM,over,8.5,-117
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:43 PM,under,8.5,+106
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:44 PM,over,8.5,-114
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:44 PM,under,8.5,+103
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:47 PM,over,8.5,-111
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:47 PM,under,8.5,+101
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:49 PM,over,8.5,-109
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:49 PM,under,8.5,-101
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:50 PM,over,8.5,-107
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:50 PM,under,8.5,-103
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:51 PM,over,8.5,-105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:51 PM,under,8.5,-105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:55 PM,over,8.5,-107
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:55 PM,under,8.5,-103
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:58 PM,over,8.5,-110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:58 PM,under,8.5,+100
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:17 PM,over,8.5,-108
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:17 PM,under,8.5,-102
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:17 PM,over,8.5,-106
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:17 PM,under,8.5,-104
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:18 PM,over,8.5,-102
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:18 PM,under,8.5,-108
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:18 PM,over,8.5,-104
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:18 PM,under,8.5,-106
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:22 PM,over,8.5,-106
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:22 PM,under,8.5,-104
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:28 PM,over,8.5,-108
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:28 PM,under,8.5,-102
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:31 PM,over,8.5,-116
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:31 PM,under,8.5,+105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:34 PM,over,8.5,-123
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:34 PM,under,8.5,+111
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:50 PM,over,8.5,-119
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:50 PM,under,8.5,+108
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:53 PM,over,8.5,-117
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:53 PM,under,8.5,+106
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:54 PM,over,8.5,-120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:54 PM,under,8.5,+109
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:58 PM,over,8.5,-117
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:58 PM,under,8.5,+106
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 04:02 PM,over,8.5,-113
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 04:02 PM,under,8.5,+102
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 04:06 PM,over,8.5,-117
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 04:06 PM,under,8.5,+106
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 04:09 PM,over,8.5,-123
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 04:09 PM,under,8.5,+111
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 04:10 PM,over,8.5,-122
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 04:10 PM,under,8.5,+111
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 12:03 PM,,-1.5,+130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 12:03 PM,,+1.5,-150
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 05:04 PM,,-1.5,+125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 05:04 PM,,+1.5,-145
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 10:57 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 10:57 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:13 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:13 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:45 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:45 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:26 PM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:26 PM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 02:46 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 02:46 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/01 12:03 PM,,,-135
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/01 12:03 PM,,,+115
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/01 12:24 PM,,,-140
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/01 12:24 PM,,,+120
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 08:19 AM,,,-145
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 08:19 AM,,,+125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 08:22 AM,,,-140
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 08:22 AM,,,+120
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 11:00 AM,,,-145
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 11:00 AM,,,+125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,MONEY LINES,04/02 11:39 AM,,,-150
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,MONEY LINES,04/02 11:39 AM,,,+130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 12:03 PM,over,8,-105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 12:03 PM,under,8,-115
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:18 PM,over,8,-110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:18 PM,under,8,-110
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/01 08:24 PM,over,8,-115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/01 08:24 PM,under,8,-105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 07:12 AM,over,8,-110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 07:12 AM,under,8,-110
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 10:06 AM,over,8,-115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 10:06 AM,under,8,-105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 10:19 AM,over,8,-110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 10:19 AM,under,8,-110
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:29 AM,over,8,-120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:29 AM,under,8,+100
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:32 AM,over,8,-125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:32 AM,under,8,+105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 11:53 AM,over,8,-130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 11:53 AM,under,8,+110
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 12:44 PM,over,8,-135
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 12:44 PM,under,8,+115
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 01:01 PM,over,8,-130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 01:01 PM,under,8,+110
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 02:54 PM,over,8,-125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 02:54 PM,under,8,+105
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:33 PM,over,8,-130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:33 PM,under,8,+110
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,TOTALS,04/02 03:57 PM,over,8,-135
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,TOTALS,04/02 03:57 PM,under,8,+115
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,03/31 03:37 PM,,-1.5,+130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,03/31 03:37 PM,,+1.5,-150
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 12:51 PM,,-1.5,+125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 12:51 PM,,+1.5,-145
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 12:52 PM,,-1.5,+130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 12:52 PM,,+1.5,-150
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 12:53 PM,,-1.5,+125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 12:53 PM,,+1.5,-145
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 12:57 PM,,-1.5,+130
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 12:57 PM,,+1.5,-150
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/01 12:59 PM,,-1.5,+125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/01 12:59 PM,,+1.5,-145
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 10:43 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 10:43 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 10:45 AM,,-1.5,+125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 10:45 AM,,+1.5,-145
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 10:47 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 10:47 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 10:49 AM,,-1.5,+125
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 10:49 AM,,+1.5,-145
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 10:52 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 10:52 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:01 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:01 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:02 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:02 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:03 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:03 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:04 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:04 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:04 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:04 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:05 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:05 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:06 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:06 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:06 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:06 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:09 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:09 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:11 AM,,-1.5,+120
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:11 AM,,+1.5,-140
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:12 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:12 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:17 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:17 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:24 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:24 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:25 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:25 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:26 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:26 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:26 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:26 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:27 AM,,-1.5,+115
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:27 AM,,+1.5,-135
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:28 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:28 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:46 AM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:46 AM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:47 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:47 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:48 AM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:48 AM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:50 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:50 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:51 AM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:51 AM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:58 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:58 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:59 AM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:59 AM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 11:59 AM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 11:59 AM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:00 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:00 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:02 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:02 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:04 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:04 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:06 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:06 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:07 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:07 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:08 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:08 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:10 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:10 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 12:12 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 12:12 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 03:51 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 03:51 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 03:52 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 03:52 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 03:53 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 03:53 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 03:55 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 03:55 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 03:56 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 03:56 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 03:59 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 03:59 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 04:00 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 04:00 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 04:01 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 04:01 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 04:01 PM,,-1.5,+105
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 04:01 PM,,+1.5,-125
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 04:07 PM,,-1.5,+110
20170402,Pinnacle,ARI,Greinke,SFO,Bumgarner,Full Game,POINT SPREADS,04/02 04:07 PM,,+1.5,-130
20170402,Pinnacle,SFO,Bumgarner,ARI,Greinke,Full Game,POINT SPREADS,04/02 04:08 PM,,-1.5,+105
