game_id,season,week,date,time,team_org,opponent_team_org,team,opponent_team,points,opponent_points,points_difference,spread,win_against_spread,spread_percentage_sbr,moneyline_team,moneyline_opponent,total_team,total_opponent,spread_percentage_sportsplays,spread_percentage_vegas
,,,20160410,3:35p,,,LAA,TEX,3,1,2,-1.5,1,54%,-121,+111,,,60%,87%
,,,20160410,4:10p,,,OAK,SEA,2,1,1,+1.5,1,30%,+141,-151,,,16%,13%
,,,20160410,4:10p,,,SEA,OAK,1,2,-1,-1.5,0,70%,-151,+141,,,84%,87%
,,,20160410,2:10p,,,HOU,MIL,2,3,-1,-1.5,0,69%,-167,+157,,,81%,86%
,,,20160410,2:10p,,,MIL,HOU,3,2,1,1.5,1,31%,+157,-167,,,19%,14%
,,,20160411,3:05p,,,SD,PHI,4,3,1,+1.5,1,40%,+110,-120,,,29%,19%
,,,20160411,3:05p,,,PHI,SD,3,4,-1,-1.5,0,60%,-120,+110,,,71%,81%
,,,20160411,4:15p,,,MIL,STL,1,10,-9,+1.5,0,32%,+155,-165,,,18%,7%
,,,20160411,4:15p,,,STL,MIL,10,1,9,-1.5,1,68%,-165,+155,,,82%,93%
,,,20160411,7:05p,,,ATL,WSH,4,6,-2,+1.5,0,30%,+200,-225,,,17%,13%
,,,20160411,7:05p,,,WSH,ATL,6,4,2,-1.5,1,70%,-225,+200,,,83%,87%
,,,20160411,7:10p,,,MIA,NYM,10,3,7,+1.5,1,31%,+142,-152,,,20%,5%
,,,20160411,7:10p,,,NYM,MIA,3,10,-7,-1.5,0,69%,-152,+142,,,80%,95%
,,,20160411,8:05p,,,CIN,CHC,3,5,-2,+1.5,0,35%,+175,-185,,,21%,23%
,,,20160411,8:05p,,,CHC,CIN,5,3,2,-1.5,1,65%,-185,+175,,,79%,77%
,,,20160411,2:05p,,,BAL,BOS,9,7,2,+1.5,1,36%,+181,-192,,,20%
,,,20160411,2:05p,,,BOS,BAL,7,9,-2,-1.5,0,64%,-192,+181,,,NaN
,,,20160411,4:10p,,,CWS,MIN,4,1,3,-1.5,1,57%,-109,-101,,,NaN
,,,20160411,4:10p,,,MIN,CWS,1,4,-3,1.5,0,43%,-101,-109,,,45%
,,,20160411,8:10p,,,KC,HOU,2,8,-6,+1.5,0,50%,+128,-138,,,44%,28%
,,,20160411,8:10p,,,HOU,KC,8,2,6,-1.5,1,50%,-138,+128,,,56%,72%
,,,20160411,10:05p,,,LAA,OAK,4,1,3,+1.5,1,38%,+133,-143,,,39%,5%
,,,20160411,10:05p,,,OAK,LAA,1,4,-3,-1.5,0,62%,-143,+133,,,61%,95%
,,,20160411,10:10p,,,TEX,SEA,7,3,4,+1.5,1,34%,+157,-167,,,26%,7%
,,,20160411,10:10p,,,SEA,TEX,3,7,-4,-1.5,0,67%,-167,+157,,,74%,93%
,,,20160411,1:10p,,,PIT,DET,7,4,3,+1.5,1,33%,+152,-162,,,23%,16%
,,,20160411,1:10p,,,DET,PIT,4,7,-3,-1.5,0,67%,-162,+152,,,77%,84%
